Values
0.1814577728509903
-0.07985451817512512
-0.24538564682006836
-0.2053660750389099
-0.13650721311569214
0.21758656203746796
0.341454416513443
0.3409469425678253
0.24690231680870056
0.24690237641334534
0.2469024658203125
0.24848201870918274
0.24130558967590332
0.24886874854564667
0.24197949469089508
0.2395680844783783
0.2232976257801056
0.17971396446228027
0.17639313638210297
0.18129512667655945
0.20474731922149658
0.2048879861831665
0.2049751579761505
0.20502585172653198
0.20624524354934692
0.20177820324897766
0.207411989569664
0.20250222086906433
0.20196202397346497
0.19019773602485657
0.15718799829483032
0.1538013368844986
0.158069908618927
0.17584075033664703
0.17597776651382446
0.1760575771331787
0.17610323429107666
0.1761299967765808
0.17614561319351196
0.17615506052970886
0.1788751482963562
0.16310399770736694
0.18854746222496033
0.16842472553253174
0.1763797104358673
0.13426536321640015
0.006692748516798019
-0.021124087274074554
-0.012610137462615967
0.056991010904312134
0.05957828462123871
0.0693206638097763
0.06851135194301605
0.06917639076709747
0.06664618849754333
0.0585760697722435
0.05698896571993828
0.058552760630846024
0.06295886635780334
0.06303609162569046
0.06247931718826294
0.0639411211013794
0.06303934007883072
0.06359115242958069
0.02884998545050621
-0.07189139723777771
0.13879209756851196
0.2881191670894623
0.37200427055358887
0.39915794134140015
0.2557141184806824
0.09986653923988342
0.017693787813186646
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06473124027252197
0.1793239265680313
-0.09626710414886475
-0.28371256589889526
-0.36691388487815857
-0.4403931796550751
-0.0052418336272239685
0.3057866394519806
0.42269498109817505
0.39919793605804443
0.25574201345443726
0.09988135099411011
0.017699211835861206
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.06473124027252197
0.1793239563703537
-0.09626708179712296
-0.28371256589889526
-0.2884373366832733
-0.2744176983833313
-0.15186035633087158
-0.07718430459499359
0.02095256745815277
0.058202460408210754
0.05588941276073456
0.048648107796907425
0.04718528315424919
0.048633381724357605
0.05257536843419075
0.05258240923285484
0.05260742828249931
0.05195078253746033
0.05369698628783226
0.05265279859304428
0.053313206881284714
0.050449054688215256
0.041460778564214706
0.039556875824928284
0.041342150419950485
0.046216659247875214
0.04586419463157654
0.04690280929207802
0.0463094487786293
0.04670063406229019
0.045030735433101654
0.03979404270648956
0.03866882249712944
0.039717644453048706
0.04255574196577072
0.04256362468004227
0.04221825301647186
0.04319868981838226
0.04263731464743614
0.04300501197576523
0.041423626244068146
0.03647328168153763
0.03538694605231285
0.03607025742530823
0.03961290791630745
0.03913416713476181
0.039465345442295074
0.038075435906648636
0.03371872380375862
0.03276024013757706
0.033644624054431915
0.036004260182380676
0.035992346704006195
0.03559068590402603
0.03674657270312309
0.03610098734498024
0.03652980923652649
0.03468622267246246
0.028926962986588478
0.02764224447309971
0.028819983825087547
0.031916581094264984
0.03170139715075493
0.03237435594201088
0.03201191872358322
0.03225954622030258
0.031202200800180435
0.027903083711862564
-0.0007324628531932831
-0.05273512750864029
0.196223184466362
0.13152240216732025
0.09996230900287628
0.12986981868743896
-0.04289482906460762
-0.03246629983186722
-0.11296796053647995
-0.07656458020210266
0.19377605617046356
0.12927104532718658
0.09782591462135315
0.12826035916805267
-0.04129122942686081
-0.030621647834777832
-0.08191424608230591
-0.03115260601043701
0.027643077075481415
0.0004772767424583435
-0.08667696267366409
0.12628909945487976
0.30885007977485657
0.21612152457237244
0.2000732272863388
0.04671821743249893
-0.11119599640369415
-0.1412312388420105
-0.1514144390821457
-0.03605155646800995
0.024811677634716034
0.024791236966848373
0.024627117440104485
0.025110073387622833
0.024850623682141304
0.02502521499991417
0.024263685569167137
-0.0046812742948532104
-0.0588243305683136
0.1873130053281784
0.12614105641841888
0.09319964051246643
0.1246446892619133
-0.040382664650678635
-0.034114688634872437
-0.08818332850933075
-0.059120260179042816
-0.05652638152241707
0.1879289448261261
0.12399274110794067
0.09030426293611526
0.12232885509729385
-0.04005242511630058
-0.03505326062440872
-0.09047012031078339
-0.041636526584625244
0.021923234686255455
-0.004624452441930771
-0.057911407202482224
0.18633779883384705
0.12321153283119202
0.08910667896270752
0.12139357626438141
-0.039788004010915756
-0.03617337346076965
-0.09251315891742706
-0.04348406195640564
-0.005697067826986313
-0.05915943160653114
0.1849498450756073
0.12260446697473526
0.08816349506378174
0.12066029012203217
-0.03956516832113266
-0.03693439066410065
-0.09396310150623322
-0.04540629684925079
0.019279371947050095
-0.006644260138273239
-0.05991862714290619
0.18412283062934875
0.12414686381816864
0.08855514228343964
0.11923325061798096
-0.04076714068651199
-0.03909822553396225
-0.09622297435998917
-0.04792385920882225
-0.00782303512096405
-0.061817944049835205
0.18253645300865173
0.12247499078512192
0.08751310408115387
0.12042056769132614
-0.039259810000658035
-0.03800777345895767
-0.09658511728048325
-0.049442753195762634
0.016094056889414787
-0.009212285280227661
-0.09305272996425629
0.11886633932590485
0.3042066991329193
0.1741999238729477
0.0032698363065719604
0.07346972823143005
0.07874041795730591
0.16235390305519104
0.2708214223384857
0.2726215720176697
0.1532418429851532
0.051063790917396545
0.0
0.06525738537311554
0.17708829045295715
-0.09641700983047485
-0.29030925035476685
-0.30401498079299927
-0.30603063106536865
-0.23665101826190948
-0.17043808102607727
-0.050558071583509445
0.016253028064966202
0.016253089532256126
0.016252975910902023
0.016252975910902023
0.016253117471933365
0.016226647421717644
0.016080262139439583
0.016523592174053192
0.016294801607728004
0.016450369730591774
0.01576102152466774
0.013634741306304932
0.01313723437488079
0.013589983806014061
0.014738144353032112
0.014743529260158539
0.014746647328138351
0.014748262241482735
0.014749100431799889
0.014749744907021523
0.014750039204955101
0.014750277623534203
0.014750413596630096
0.014740677550435066
0.014689691364765167
0.014844013378024101
0.0147646963596344
0.01481848768889904
0.014578470960259438
0.013838650658726692
0.013664521276950836
0.01381286047399044
0.014164960011839867
0.014310251921415329
0.014238221570849419
0.014288891106843948
0.014067331328988075
0.013383045792579651
0.013215707615017891
0.013323822990059853
0.013762963935732841
0.01376752182841301
0.013809682801365852
0.01368456520140171
0.013113858178257942
0.012549614533782005
0.012193188071250916
0.012170298025012016
0.012147754430770874
0.012122122570872307
0.012078149244189262
0.012023737654089928
0.011962000280618668
0.011895747855305672
0.01182614453136921
0.011754520237445831
0.011681832373142242
0.011608481407165527
0.011534834280610085
0.011461244896054268
0.011387728154659271
0.011314187198877335
0.011240880936384201
0.011167731136083603
0.011094532907009125
0.011021925136446953
0.010949337854981422
0.010877029970288277
0.01080484688282013
0.010732846334576607
0.010661376640200615
0.010589919984340668
0.010518873110413551
0.010447876527905464
0.010377282276749611
0.01030673086643219
0.010236462578177452
0.010166894644498825
0.010097010061144829
0.010027598589658737
0.009958544746041298
0.0098895113915205
0.009820887818932533
0.009752485901117325
0.00968429259955883
0.009616198018193245
0.009548727422952652
0.009481087327003479
0.0094137042760849
0.009346678853034973
0.009280016645789146
0.009213434532284737
0.009146980941295624
0.009080780670046806
0.009014947339892387
0.008949220180511475
0.008883671835064888
0.008818773552775383
0.008753784000873566
0.008688971400260925
0.008624223992228508
0.008559761568903923
0.008495809510350227
0.0084320567548275
0.008368207141757011
0.008304642513394356
0.00824146531522274
0.008178699761629105
0.00811590813100338
0.008053319528698921
0.00799071229994297
0.007928630337119102
0.007866587489843369
0.007805062457919121
0.007743770256638527
0.007682446390390396
0.007621385157108307
0.007560184225440025
0.007499441504478455
0.007438771426677704
0.007378334179520607
0.007318604737520218
0.007258793339133263
0.007199309766292572
0.007139893248677254
0.007080627605319023
0.0070215798914432526
0.00696246512234211
0.0069037023931741714
0.006845125928521156
0.006786815822124481
0.006728751584887505
0.0066710300743579865
0.006613612174987793
0.006556414067745209
0.006499096751213074
0.006442204117774963
0.006385136395692825
0.006328383460640907
0.006271935999393463
0.006216946989297867
0.0061676986515522
0.0061014145612716675
0.006043877452611923
0.005980519577860832
0.061422720551490784
0.1814577728509903
-0.07985451817512512
-0.24538564682006836
-0.2053660750389099
-0.13650721311569214
0.21758656203746796
0.341454416513443
0.3409469425678253
0.24690231680870056
0.24690237641334534
0.2469024658203125
